Table,Status,RowsInserted,Duration
ACTIVEMQ_ACKS,SUCCESS,0,0:00:01.577349
ACTIVEMQ_LOCK,SUCCESS,0,0:00:00.770024
ACTIVEMQ_MSGS,SUCCESS,0,0:00:00.859705
